learner_id,date,kpi_value
L001677,1/4/2026,80.12
L002209,2/1/2025,60.17
L001931,8/22/2025,73.16
L000049,5/13/2025,54.73
L000048,3/4/2025,60.06
L001590,1/8/2026,60.76
L002481,10/8/2025,70.64
L000826,9/12/2025,72.17
L002442,3/14/2025,56.19
L000555,1/9/2026,93.81
L002033,8/9/2025,88.56
L002840,9/1/2025,65.61
L002935,5/8/2025,54.2
L001925,11/29/2025,55.08
L001226,1/1/2026,63.49
L000669,2/8/2025,50.62
L000927,4/6/2025,69.46
L002609,6/17/2025,61.4
L001651,1/12/2026,75.06
L000728,9/25/2025,59.82
L002291,11/20/2025,92.15
L001181,11/23/2025,73.27
L001320,3/25/2025,60.35
L000994,6/20/2025,62.21
L000919,9/30/2025,61.43
L001459,10/22/2025,52.89
L001834,6/11/2025,59.95
L000222,10/6/2025,77.47
L002686,2/20/2025,64.14
L002165,6/7/2025,55.25
L000817,5/24/2025,63.16
L002349,11/1/2025,82.24
L002186,6/19/2025,58.01
L000401,12/10/2025,69.55
L001264,10/22/2025,55.81
L002888,6/24/2025,72.99
L002395,5/21/2025,65.15
L002368,9/6/2025,69.94
L002747,9/14/2025,73.15
L002714,1/31/2025,69.98
L002311,3/27/2025,68.66
L000755,12/13/2025,77.22
L000597,2/21/2025,62.66
L002626,7/30/2025,74.88
L002562,7/27/2025,64.43
L001884,3/8/2025,53.58
L001052,8/3/2025,79.13
L000755,4/25/2025,48.15
L001224,4/3/2025,71.71
L000293,12/9/2025,67.69
L001917,4/15/2025,69.59
L000683,3/10/2025,51.7
L000261,1/23/2025,55.7
L001208,3/17/2025,56.85
L001567,10/19/2025,51.61
L002442,12/7/2025,63.34
L001475,4/30/2025,57.79
L000312,10/5/2025,81.98
L000104,10/21/2025,54.57
L000086,11/17/2025,90.02
L000547,1/18/2025,69.71
L002959,1/12/2025,52.65
L000547,10/18/2025,75.74
L000563,4/14/2025,69.12
L001222,4/1/2025,65.37
L001760,1/14/2026,63.09
L002168,12/5/2025,61.2
L000967,7/4/2025,66.36
L000204,1/20/2025,64.31
L002134,5/6/2025,63.01
L001163,3/26/2025,52.95
L002874,7/17/2025,68.08
L002518,8/8/2025,74.1
L000558,8/31/2025,67.11
L002330,3/17/2025,58.19
L000067,7/15/2025,65.66
L002980,5/21/2025,50.15
L001221,9/11/2025,66.77
L002076,5/13/2025,56.73
L002738,8/10/2025,80.4
L002969,11/21/2025,62.75
L001258,2/25/2025,59.5
L000505,12/7/2025,83.24
L001893,5/4/2025,52.95
L000057,5/15/2025,54.71
L002684,11/24/2025,75.9
L001742,9/13/2025,55.39
L000489,1/23/2026,82
L000266,5/29/2025,63.89
L002381,1/8/2025,53.18
L000235,3/29/2025,67.79
L001195,9/18/2025,65.53
L002423,9/16/2025,81.48
L000127,3/15/2025,68.32
L000348,12/17/2025,79.15
L001091,10/28/2025,91.36
L002511,7/22/2025,58.65
L000256,7/13/2025,74.01
L000311,12/31/2025,77.54
L002725,4/23/2025,
L002302,4/25/2025,63.39
L000846,3/11/2025,65.66
L002457,6/29/2025,57.17
L001295,6/27/2025,49.62
L002691,12/7/2025,60.49
L000297,5/1/2025,66.85
L000245,8/11/2025,53.95
L002742,2/3/2025,55.6
L002979,1/14/2025,58.95
L002789,12/28/2025,88.59
L001732,3/14/2025,62.09
L002521,5/1/2025,52.8
L002928,10/14/2025,73.64
L001517,1/6/2026,88.83
L000577,11/10/2025,52.6
L001102,2/7/2025,66.67
L000296,2/21/2025,64.06
L001380,10/12/2025,57.38
L000610,3/15/2025,69.7
L001965,5/17/2025,52.83
L001453,6/12/2025,64.42
L002197,9/1/2025,61.81
L002956,3/10/2025,67.44
L002159,4/30/2025,63.04
L000358,12/6/2025,64.73
L002013,6/17/2025,57.97
L000037,1/14/2026,82.73
L000647,1/21/2025,58.18
L002165,1/6/2026,89.04
L001089,1/30/2025,62.1
L002004,4/21/2025,68.7
L000359,11/3/2025,81.78
L001843,4/27/2025,49.05
L002397,6/8/2025,54.62
L001427,9/23/2025,76.86
L002275,7/2/2025,76.74
L001266,4/21/2025,64.61
L000735,1/8/2025,50.05
L002881,12/18/2025,79.93
L002222,8/12/2025,89.62
L002981,2/3/2025,68.84
L002610,9/5/2025,83.66
L002977,7/2/2025,58.91
L002804,1/29/2026,92.97
L000179,11/22/2025,55.31
L001569,4/30/2025,63.36
L000045,10/7/2025,78.66
L000740,6/4/2025,79.84
L002913,1/3/2026,85.88
L000325,11/21/2025,89.88
L000524,1/12/2025,59.09
L002401,6/19/2025,64.45
L000133,5/30/2025,54.94
L001321,5/17/2025,62.13
L001305,12/3/2025,86.72
L001656,1/20/2026,83.31
L002244,8/17/2025,67.76
L001384,7/26/2025,68.6
L002329,1/31/2025,53.77
L001215,6/6/2025,61.85
L000241,7/10/2025,51.12
L000988,10/25/2025,84.46
L000278,3/13/2025,56.07
L001963,3/12/2025,61.63
L002793,1/20/2025,51.47
L000956,12/11/2025,70.02
L001339,3/14/2025,51.53
L002500,12/14/2025,58.76
L002458,12/16/2025,80.76
L001584,10/30/2025,85.69
L000580,6/15/2025,66.97
L002774,11/3/2025,49.69
L002120,10/20/2025,82.62
L002724,11/27/2025,93.1
L001896,3/25/2025,69.06
L000978,1/31/2026,74.54
L000040,8/28/2025,86.44
L000208,5/31/2025,57.41
L000376,3/7/2025,59.34
L000462,8/5/2025,83.72
L001563,9/16/2025,56.05
L001973,12/30/2025,52.18
L000064,1/15/2026,54.95
L002852,6/6/2025,55.02
L000406,2/3/2025,63.76
L000344,7/6/2025,51.27
L002904,7/22/2025,76.14
L001159,9/15/2025,82.83
L001366,9/2/2025,85.42
L002119,7/25/2025,76.63
L001889,4/17/2025,53.1
L002657,10/8/2025,64.44
L000760,3/10/2025,65.1
L000648,5/23/2025,67.03
L001414,10/17/2025,70.18
L001102,7/12/2025,64.2
L000064,2/1/2025,50.11
L000607,11/20/2025,88.38
L001983,1/2/2025,54.69
L002378,4/15/2025,52.98
L002545,3/25/2025,55.72
L000171,10/20/2025,61.18
L002603,9/14/2025,61.57
L000299,5/20/2025,57.64
L002067,1/8/2026,67.23
L002495,6/25/2025,52.84
L002519,5/4/2025,53.11
L002223,7/24/2025,80.27
L002077,9/27/2025,84.26
L001860,12/21/2025,86.59
L002599,8/7/2025,94.45
L000583,8/9/2025,89.17
L002440,9/21/2025,67.09
L001952,8/9/2025,60.31
L002623,11/30/2025,65.74
L000844,11/7/2025,71.22
L000608,6/28/2025,66.32
L001061,1/17/2026,53.7
L002490,10/30/2025,56.94
L002443,4/3/2025,58.75
L000606,10/17/2025,85.12
L000629,12/30/2025,83.73
L002935,1/15/2025,52.21
L001167,12/16/2025,54.95
L000235,1/22/2025,55.38
L001073,7/6/2025,66.5
L002917,3/3/2025,69.69
L001931,12/25/2025,84.11
L002278,5/26/2025,64.04
L000211,12/29/2025,88.06
L001120,3/29/2025,56.33
L002548,9/3/2025,77.11
L001140,7/18/2025,57.99
L002362,5/26/2025,56.73
L002055,3/11/2025,49.8
L002190,3/18/2025,55.17
L001061,6/2/2025,59.35
L000945,9/11/2025,72.59
L000520,1/8/2025,60.2
L001622,5/20/2025,61.52
L000736,8/18/2025,72.28
L001803,9/8/2025,71.27
L001055,1/3/2025,50.23
L000094,7/10/2025,51.93
L002501,10/7/2025,63.1
L000501,9/11/2025,62.34
L002259,11/27/2025,80.19
L000714,11/27/2025,81.69
L002059,1/6/2025,60.86
L001318,3/11/2025,57.16
L001715,10/1/2025,78.86
L000281,7/6/2025,72.63
L000552,4/6/2025,61.96
L002051,9/10/2025,87.26
L002948,12/28/2025,77.41
L001538,12/15/2025,81.8
L002971,11/18/2025,89.44
L001253,5/28/2025,58.29
L002938,6/26/2025,68.25
L002472,3/18/2025,64.81
L002421,7/17/2025,55.08
L002554,2/16/2025,58.31
L000370,4/10/2025,52.77
L001752,11/25/2025,77.12
L002613,7/16/2025,62.91
L002843,1/14/2025,70.95
L000545,11/28/2025,75.18
L001505,12/26/2025,85.6
L000241,1/28/2026,54.09
L001101,12/15/2025,78.37
L000209,11/8/2025,76.11
L001554,2/7/2025,68.79
L001715,3/10/2025,64.27
L002024,7/29/2025,72.9
L002515,1/13/2026,83.56
L001487,3/19/2025,57.71
L002777,7/25/2025,65.35
L002519,1/17/2025,53.99
L000117,7/10/2025,62.86
L002686,4/30/2025,54.37
L001497,8/12/2025,78.19
L000275,3/12/2025,65.18
L002825,8/29/2025,77.66
L000734,3/22/2025,68.08
L001184,4/25/2025,55.75
L001561,1/23/2026,52.32
L002154,3/10/2025,64.02
L000571,6/24/2025,68.37
L002706,3/2/2025,60.36
L000468,1/28/2026,67.81
L002811,5/31/2025,53.94
L001817,6/29/2025,74.82
L001209,4/9/2025,60.59
L002838,6/28/2025,69.65
L000897,8/14/2025,86.18
L002971,1/10/2026,92.7
L002273,3/23/2025,54.8
L001055,7/15/2025,53.91
L001835,5/10/2025,64.78
L000863,5/6/2025,58.11
L002281,11/4/2025,60.74
L001095,7/31/2025,80.7
L001881,5/2/2025,63.49
L000685,3/1/2025,54.07
L002557,1/3/2025,69.86
L000212,12/22/2025,69.13
L000981,12/29/2025,66.73
L002702,1/31/2026,76.18
L002660,1/13/2026,88.35
L002198,10/21/2025,72.63
L000961,9/11/2025,66.57
L002888,5/23/2025,59.92
L000773,6/28/2025,62.01
L001717,12/13/2025,66.59
L002678,5/14/2025,55.76
L002050,6/29/2025,79.68
L001931,2/25/2025,60.73
L001208,4/24/2025,56.21
L000361,5/22/2025,66.96
L000628,3/31/2025,55.13
L001069,1/16/2025,60.77
L002669,9/21/2025,82.12
L002607,6/28/2025,55.47
L002429,10/17/2025,81.87
L000704,1/27/2025,54.75
L000277,3/25/2025,
L002242,3/19/2025,50.61
L001420,7/25/2025,72.17
L000049,3/4/2025,64.36
L001321,5/19/2025,68.04
L000690,7/12/2025,63.14
L002869,9/5/2025,85.48
L001821,6/16/2025,66.13
L002684,12/20/2025,85.98
L002150,7/13/2025,84.42
L000922,5/12/2025,66.53
L000303,9/23/2025,78.91
L002236,11/14/2025,67.91
L002143,3/25/2025,64.65
L000423,5/17/2025,57.85
L002926,10/22/2025,69.53
L002879,11/8/2025,68.16
L002594,9/1/2025,84.16
L000550,6/2/2025,63.46
L000781,11/18/2025,88.05
L001377,11/24/2025,92.59
L000947,8/13/2025,71.18
L000220,2/20/2025,53.38
L002108,11/11/2025,56.34
L002986,3/2/2025,66.49
L002519,5/26/2025,62.33
L002661,9/25/2025,66.76
L000072,7/20/2025,78.74
L000300,6/22/2025,50.72
L000524,2/2/2025,63.83
L001839,1/23/2025,53.29
L000528,6/20/2025,62.42
L001134,6/13/2025,61.73
L001760,7/3/2025,49.92
L000210,9/20/2025,84.71
L001069,4/28/2025,67.44
L000878,7/21/2025,93.05
L002343,4/3/2025,61.39
L002505,6/4/2025,65.54
L002835,9/11/2025,53.39
L001545,2/5/2025,66.22
L002899,1/5/2026,59.56
L001764,6/26/2025,88.02
L000449,4/15/2025,63.92
L000802,7/14/2025,61.42
L001598,3/20/2025,52.39
L000502,1/26/2025,68.38
L002551,4/3/2025,67.51
L001707,10/24/2025,76.79
L000048,8/18/2025,81.24
L001530,1/19/2026,79.64
L001225,1/9/2025,64.31
L000729,11/22/2025,91.89
L000130,1/23/2025,50.49
L000881,10/10/2025,79.22
L001512,1/14/2025,53.76
L001776,8/9/2025,72.96
L001676,7/29/2025,81.55
L002499,2/7/2025,52.48
L001760,4/29/2025,59.52
L000031,8/28/2025,60.11
L002106,11/2/2025,57.36
L001436,1/3/2026,76.65
L000918,11/10/2025,67.06
L000299,5/7/2025,52.94
L001022,5/24/2025,61.63
L001581,11/17/2025,91.87
L001938,1/6/2026,62.82
L002444,1/11/2026,82.78
L002982,9/22/2025,86.34
L001252,4/18/2025,52.02
L002066,4/9/2025,49.42
L001784,10/18/2025,54.01
L001937,11/14/2025,90.25
L001248,1/20/2026,53.06
L001667,9/13/2025,75.8
L000804,1/29/2025,56.61
L002207,7/31/2025,66.7
L001212,8/16/2025,84.13
L002119,1/24/2026,92.95
L000253,1/12/2026,77.58
L002630,6/19/2025,68.44
L002801,10/21/2025,54.07
L000754,12/10/2025,69.15
L001850,5/24/2025,66.06
L002040,2/10/2025,52.36
L001296,12/26/2025,64.62
L001847,3/28/2025,68.72
L001683,9/5/2025,54.85
L002577,3/30/2025,56.52
L002767,9/6/2025,87.13
L001227,5/2/2025,58.88
L001082,1/8/2025,60.27
L002056,4/13/2025,66.71
L001850,3/31/2025,53.45
L001536,9/14/2025,
L001385,6/12/2025,73.75
L000465,11/10/2025,81.79
L001260,10/13/2025,76.61
L001809,12/1/2025,78.45
L001625,3/1/2025,67.02
L000800,6/8/2025,59.17
L000255,11/10/2025,78.5
L001158,3/23/2025,56.2
L002671,8/5/2025,75.76
L000762,1/27/2026,89.47
L000481,9/18/2025,81.41
L000650,6/13/2025,55.46
L000624,2/7/2025,55.29
L000375,12/11/2025,79.85
L001131,1/18/2025,56.28
L002423,1/15/2026,75.73
L002233,9/11/2025,65.62
L000557,4/12/2025,62.44
L001050,12/9/2025,75.98
L000686,1/21/2025,66.2
L000264,4/5/2025,69.57
L001941,12/11/2025,51.01
L000632,9/5/2025,66.06
L001098,10/5/2025,68.81
L001214,9/11/2025,90.52
L001438,5/23/2025,56.53
L001309,9/15/2025,
L001608,3/24/2025,57.89
L000694,6/26/2025,80.25
L002862,7/21/2025,88.8
L001403,7/15/2025,63.51
L000207,4/23/2025,65.2
L002849,10/26/2025,90.53
L002213,3/2/2025,53.72
L002232,7/21/2025,72.82
L000649,1/3/2025,68.38
L000804,3/16/2025,67.33
L001355,4/21/2025,55.25
L000714,1/5/2026,78.89
L000030,4/18/2025,54.39
L001682,9/28/2025,86.86
L001280,9/13/2025,93.74
L002765,12/13/2025,66.67
L002410,3/4/2025,64.23
L001537,1/30/2026,49.38
L000968,12/24/2025,70.63
L001556,4/20/2025,60.12
L001202,10/18/2025,67.88
L000723,9/30/2025,74.43
L002522,4/16/2025,63.94
L001651,9/16/2025,82.19
L000969,6/18/2025,53.02
L000514,1/24/2025,60.27
L000357,3/12/2025,64.08
L001096,12/28/2025,51.5
L001226,1/6/2026,59.64
L000951,5/26/2025,54.78
L001194,2/1/2025,52.67
L000270,1/26/2026,81.04
L001429,9/20/2025,60.6
L000098,10/8/2025,66.05
L002767,5/16/2025,52.04
L002720,4/17/2025,60.61
L000439,8/18/2025,67
L001018,2/13/2025,62.61
L001015,4/14/2025,68.26
L001154,11/8/2025,63.68
L000826,10/30/2025,
L001338,12/19/2025,70.3
L002108,9/12/2025,50.61
L002063,7/30/2025,61.35
L002680,9/1/2025,82.72
L002135,6/15/2025,61.61
L000422,12/13/2025,84.28
L001965,2/25/2025,63.13
L000805,4/10/2025,62.04
L000142,5/30/2025,63.16
L001976,6/9/2025,51.78
L002654,5/4/2025,50.11
L001604,2/27/2025,54.32
L002089,10/16/2025,53.26
L000182,10/17/2025,59.92
L000613,4/7/2025,56.92
L000533,7/8/2025,56.87
L001370,10/27/2025,80.54
L001002,9/25/2025,69.91
L002674,9/29/2025,59.86
L000473,11/22/2025,81.4
L001647,1/3/2025,64.32
L002772,11/14/2025,64.13
L002868,3/20/2025,65.31
L000798,5/25/2025,70.38
L001199,7/18/2025,63
L002789,2/3/2025,68.49
L001433,7/6/2025,50.91
L000986,6/30/2025,64.21
L002393,4/23/2025,68.7
L002977,6/8/2025,57.73
L001781,10/4/2025,80.86
L001840,1/10/2026,67.3
L002361,10/9/2025,57.33
L000253,10/7/2025,69.11
L002098,3/13/2025,59.33
L000887,12/19/2025,85.28
L000728,5/25/2025,63.16
L002761,4/9/2025,52.37
L002247,7/9/2025,63.66
L000914,3/30/2025,60.1
L001462,10/21/2025,54.85
L000284,2/21/2025,57.44
L001915,9/10/2025,79.72
L001674,3/18/2025,53.77
L001464,2/21/2025,61.19
L000953,6/12/2025,62.75
L000394,10/31/2025,88.51
L000848,5/19/2025,52.47
L002730,10/25/2025,84.17
L002088,6/15/2025,63.28
L002159,3/25/2025,67.42
L001053,8/23/2025,84.07
L000381,12/28/2025,62.28
L000646,7/8/2025,82.85
L001482,12/2/2025,55.4
L002721,6/14/2025,83.06
L002794,12/20/2025,89.43
L001227,6/8/2025,69.8
L002031,1/14/2025,58.42
L000143,1/14/2025,50.29
L001609,9/19/2025,57.49
L001476,1/27/2026,90.55
L000211,3/13/2025,53.42
L002054,1/15/2025,69.89
L000254,9/1/2025,58.91
L001493,9/18/2025,76.15
L000702,10/4/2025,67.31
L000863,4/7/2025,53.53
L001468,8/13/2025,71.78
L000508,10/13/2025,85.44
L002216,8/11/2025,65.55
L001875,1/10/2026,56.95
L002246,1/26/2026,80.9
L001397,1/26/2026,73.31
L000878,3/30/2025,64.89
L000136,1/17/2026,83.48
L002516,10/13/2025,81.98
L000031,11/23/2025,61.2
L002521,2/10/2025,54.15
L000914,6/9/2025,57.85
L000023,10/3/2025,78.39
L002893,6/7/2025,91.39
L002517,3/1/2025,52.49
L000190,2/28/2025,54.63
L001008,11/3/2025,85.16
L000676,9/20/2025,68
L000463,1/3/2026,86.27
L002506,9/10/2025,84.03
L000243,8/29/2025,85.24
L001698,9/27/2025,58.57
L001274,7/20/2025,66.14
L001589,6/25/2025,57.5
L001065,9/19/2025,60.29
L002274,11/14/2025,82.32
L001588,8/8/2025,77.25
L000465,4/20/2025,67.81
L002363,9/8/2025,57.61
L001322,1/9/2026,64.19
L001509,7/29/2025,63.21
L001696,8/18/2025,86.06
L001475,4/2/2025,52.69
L002601,1/10/2025,66.53
L002116,5/26/2025,67.13
L001500,8/15/2025,74
L002410,4/20/2025,56.02
L002352,2/2/2025,53.09
L000107,7/7/2025,69.74
L000152,11/19/2025,82.07
L002461,6/12/2025,63.06
L001528,1/30/2026,81.35
L002022,11/23/2025,53.37
L001079,10/6/2025,83.38
L000104,4/8/2025,59.1
L002269,10/10/2025,55.27
L001765,5/22/2025,52.23
L000516,5/2/2025,67.47
L000641,8/12/2025,82.68
L000352,4/28/2025,67.71
L002046,8/17/2025,93.13
L001540,4/4/2025,58.18
L001956,1/26/2025,50.86
L001950,8/31/2025,82.09
L002279,7/8/2025,83.06
L001625,4/21/2025,55.88
L001035,5/10/2025,52.44
L000180,3/30/2025,53.07
L000945,1/5/2025,52.75
L000497,5/23/2025,64.71
L000332,10/28/2025,68.54
L000584,11/25/2025,64.16
L001451,2/4/2025,66.26
L001511,3/30/2025,58.4
L001906,4/28/2025,66.49
L000477,5/3/2025,66.61
L000243,11/7/2025,80.92
L002585,9/21/2025,78.35
L000256,1/17/2025,64.87
L000018,1/3/2025,65.23
L000504,11/4/2025,61.06
L002009,12/19/2025,80.36
L002943,10/19/2025,58.05
L001274,7/30/2025,67.02
L002857,3/11/2025,55.41
L000257,6/13/2025,75.2
L001831,1/19/2026,74.28
L000942,4/2/2025,61.24
L001623,9/13/2025,62.83
L001123,1/6/2026,53.99
L001043,4/12/2025,49.84
L000572,6/8/2025,64.71
L001618,3/2/2025,56.81
L002155,7/16/2025,60.99
L001984,11/7/2025,71.85
L002492,12/15/2025,62.03
L002848,5/25/2025,62.81
L000545,9/2/2025,75.42
L001673,7/27/2025,64.34
L000308,8/3/2025,61.4
L002626,4/16/2025,54.85
L001296,1/21/2026,62.51
L001502,3/5/2025,57.08
L002185,1/10/2025,66.72
L001745,6/3/2025,56.3
L001523,12/3/2025,71.44
L002825,10/2/2025,78.55
L001650,11/2/2025,59.26
L000629,2/20/2025,49.79
L000885,3/30/2025,59.48
L002033,12/22/2025,70.21
L001980,12/16/2025,82.81
L000093,7/6/2025,90.2
L002921,8/4/2025,85.48
L001711,12/22/2025,63.89
L000246,1/7/2026,88.55
L000155,4/23/2025,61.06
L002569,6/26/2025,57.96
L000173,10/21/2025,61.89
L001294,5/30/2025,49
L002281,3/11/2025,50.86
L002042,6/23/2025,54.45
L002851,1/4/2026,71.58
L001559,11/13/2025,78.11
L001618,2/5/2025,54.03
L000494,12/12/2025,87.03
L000311,7/17/2025,88.48
L002277,3/6/2025,56.25
L002695,1/11/2025,54.43
L000787,1/6/2026,94.65
L002086,7/1/2025,90.03
L000280,5/3/2025,65.56
L002312,3/16/2025,60.5
L001969,1/12/2026,72.1
L002396,3/26/2025,58.29
L001092,2/15/2025,51.54
L000555,8/23/2025,77.91
L002020,5/19/2025,54.91
L001965,1/20/2026,67.76
L002290,7/19/2025,74.3
L000778,4/30/2025,66.04
L001510,11/29/2025,78.14
L000312,10/31/2025,79.96
L002417,8/17/2025,81.35
L002264,2/11/2025,66.6
L002350,6/24/2025,65.65
L002846,8/11/2025,70.72
L002993,2/23/2025,60.36
L001909,12/6/2025,74.92
L000836,1/10/2026,50.73
L001293,11/10/2025,59.59
L002173,4/6/2025,58.26
L001305,4/2/2025,69.14
L000639,4/6/2025,71.4
L001723,9/2/2025,81.74
L000137,4/27/2025,66.33
L000447,5/31/2025,50.89
L000902,12/14/2025,68.73
L001323,1/29/2026,75.83
L002503,5/4/2025,54.16
L002165,1/27/2025,57.78
L000934,2/8/2025,57.82
L000415,5/8/2025,52
L000139,7/30/2025,91.95
L001339,4/1/2025,61.65
L002093,11/15/2025,54.19
L002989,12/20/2025,80.35
L002074,4/2/2025,51.77
L002003,4/5/2025,48.97
L000364,9/22/2025,80.79
L001902,4/7/2025,60.28
L000827,10/27/2025,83.32
L000178,4/10/2025,55.53
L002427,1/26/2025,59.98
L002555,8/3/2025,62.46
L000600,4/25/2025,67.04
L000629,3/11/2025,55.88
L001991,7/3/2025,86.24
L000688,1/8/2025,62.39
L001816,11/16/2025,75.84
L002930,2/26/2025,49.13
L001270,7/28/2025,50.64
L002899,4/4/2025,56.82
L000644,9/4/2025,81.96
L002480,2/27/2025,61.04
L000436,6/17/2025,72.61
L000677,12/15/2025,88.8
L001887,2/7/2025,53.56
L000249,10/29/2025,54.4
L002832,5/18/2025,69.63
L000736,9/29/2025,77.75
L000237,4/23/2025,65.9
L000534,8/24/2025,57.52
L000982,3/19/2025,60.2
L000295,4/25/2025,62.12
L000595,1/26/2026,73.56
L002872,1/4/2026,84.1
L000247,2/28/2025,63.95
L002646,12/5/2025,49.9
L002455,1/17/2026,85.99
L001943,3/16/2025,61.68
L000942,7/10/2025,58.44
L001310,9/14/2025,59.04
L000426,5/30/2025,61.7
L002342,7/9/2025,67.8
L002938,9/4/2025,65.88
L002126,1/3/2025,52.2
L001674,1/6/2026,57.3
L002787,4/6/2025,58.36
L000466,10/30/2025,81.05
L001272,4/12/2025,60.82
L000188,7/12/2025,65.67
L002735,7/21/2025,80.42
L001604,3/20/2025,56.9
L002250,7/31/2025,65.35
L002843,8/27/2025,52.46
L002511,10/8/2025,58.03
L001810,3/4/2025,56.29
L002056,9/21/2025,86.62
L000510,1/20/2025,66.93
L000182,1/27/2025,52.41
L000714,5/31/2025,58.55
L001948,1/6/2025,55.76
L000038,1/16/2025,58.59
L002592,6/24/2025,68.57
L000117,7/3/2025,68.41
L001861,1/11/2025,65.62
L002199,9/27/2025,73.03
L000933,12/13/2025,57.16
L002888,2/13/2025,52.41
L000786,3/18/2025,69.59
L002150,7/25/2025,85.75
L001875,12/19/2025,53.27
L002347,4/15/2025,51.02
L002860,1/20/2025,48.91
L000504,4/25/2025,61.15
L002214,2/22/2025,62.82
L000774,9/25/2025,75.53
L001972,1/7/2026,69.35
L000817,9/2/2025,61.54
L002238,6/1/2025,69.6
L002322,1/15/2025,59.06
L000649,1/15/2026,83.76
L000872,3/5/2025,52.27
L002680,2/16/2025,52.11
L001563,12/7/2025,55.89
L002383,12/29/2025,56.73
L000621,7/18/2025,56.03
L001330,10/27/2025,86.16
L002860,7/28/2025,57.63
L002822,9/3/2025,80.43
L002787,11/19/2025,77.37
L002454,2/1/2026,81.67
L002263,10/30/2025,69.84
L000181,10/15/2025,83.77
L002873,11/14/2025,69.53
L001023,1/3/2025,63.01
L000847,7/26/2025,77.61
L000104,10/7/2025,56.36
L002107,3/3/2025,60.47
L001941,11/13/2025,59.29
L002133,3/13/2025,64.88
L001887,1/10/2025,62.87
L001092,6/15/2025,53.44
L000140,11/19/2025,72.37
L000385,2/2/2025,52.56
L000274,1/29/2026,81.5
L001622,2/7/2025,64.45
L000651,6/22/2025,57.47
L002269,9/24/2025,55.24
L001452,5/12/2025,49.3
L002923,9/23/2025,83.41
L002980,4/26/2025,65.82
L001408,9/22/2025,88.44
L001346,7/31/2025,75.51
L000181,4/8/2025,68.33
L001631,1/18/2026,74.74
L001761,6/5/2025,64.64
L000846,10/30/2025,55.77
L001479,4/27/2025,64.72
L001105,12/15/2025,81.12
L001621,7/23/2025,83.12
L000658,8/8/2025,
L001121,3/22/2025,62.11
L000320,2/7/2025,55.59
L002616,9/10/2025,64.18
L001245,11/9/2025,76.17
L001152,3/2/2025,55.69
L002399,5/14/2025,58.56
L001492,6/18/2025,62.43
L000863,8/5/2025,78.74
L000816,12/20/2025,63.91
L002034,9/10/2025,73.2
L002783,1/30/2025,58.68
L000722,8/8/2025,84.57
L001916,4/17/2025,53.73
L000038,11/17/2025,84.59
L001993,8/10/2025,82.47
L000180,9/12/2025,87.41
L001485,3/30/2025,68.46
L002407,1/25/2025,57.44
L001938,8/17/2025,67.22
L001155,1/9/2026,64.62
L002116,5/16/2025,66.06
L001256,8/27/2025,86
L000724,10/1/2025,61.04
L001373,1/4/2025,57.79
L000915,2/1/2026,51.82
L002803,1/18/2025,51.6
L002374,1/31/2025,56.84
L002522,7/27/2025,90.85
L002849,10/14/2025,66.3
L002063,6/19/2025,52.1
L001652,5/28/2025,63.99
L002069,6/21/2025,70.57
L002706,1/2/2025,51.27
L002001,2/1/2025,63.64
L000942,5/2/2025,61.58
L001825,6/3/2025,65.63
L000540,8/5/2025,77.91
L002486,6/18/2025,72.04
L002912,1/22/2025,62.77
L002293,8/4/2025,84.85
L002422,7/14/2025,86.52
L002649,6/29/2025,81.26
L001727,3/3/2025,54.6
L001748,7/20/2025,80.31
L002269,8/23/2025,69.17
L000542,7/25/2025,76.87
L000502,2/6/2025,66.37
L000890,9/24/2025,62.35
L002259,10/16/2025,93.52
L001536,9/23/2025,61.38
L000886,1/23/2026,78.79
L000451,10/18/2025,70.85
L001056,5/31/2025,63.46
L000316,5/15/2025,67.22
L000569,9/24/2025,74.94
L000975,4/17/2025,53.77
L000551,4/7/2025,64.46
L002860,2/5/2025,53.45
L000682,1/6/2025,54.45
L002618,5/26/2025,68.16
L001541,8/25/2025,94.25
L000077,5/5/2025,62
L001244,12/24/2025,48.94
L001273,11/15/2025,
L000879,1/29/2025,69.83
L000220,5/4/2025,60.45
L001076,12/2/2025,71.59
L002603,5/1/2025,66.64
L002728,10/22/2025,74.73
L000685,3/29/2025,56.68
L000617,8/12/2025,74.87
L001033,2/7/2025,53.99
L000935,1/1/2026,66.27
L001368,9/1/2025,66.04
L002119,9/1/2025,82.4
L000291,10/31/2025,58.15
L002480,3/29/2025,51.28
L002111,12/15/2025,84.71
L000061,2/9/2025,64.72
L001050,6/9/2025,81.88
L002117,6/23/2025,68.43
L002132,8/23/2025,82.83
L000471,6/18/2025,70.77
L001339,1/22/2026,76.6
L002752,4/25/2025,62.4
L002566,2/18/2025,67.9
L002015,10/16/2025,67.52
L001274,5/2/2025,63.67
L001769,3/18/2025,67.58
L002806,12/4/2025,84.78
L001144,8/30/2025,85.57
L001218,7/16/2025,60.92
L000411,8/11/2025,87.56
L002829,1/5/2026,51.92
L001136,7/11/2025,64.9
L002320,10/4/2025,88.74
L002068,10/7/2025,82.19
L001854,4/13/2025,58.36
L000044,9/2/2025,80.32
L002043,2/14/2025,67.75
L001771,1/27/2026,62.62
L002666,3/26/2025,65.26
L002090,1/5/2026,58.5
L002924,10/4/2025,87.13
L001699,8/4/2025,67.19
